date,temperature,humidity,appliances,usage
2021-01-02 17:00:00,20.85684140594985,61.572445477310254,9,28.223032776266262
2021-01-02 18:00:00,19.421758588058797,48.28504399611761,5,18.765233562039615
2021-01-02 19:00:00,18.494481522053555,42.653289063231405,4,18.59389192668487
2021-01-02 20:00:00,12.607390048162863,59.559358223307626,4,24.856354202443917
2021-01-02 21:00:00,16.400778958026457,61.83549102581605,1,14.44674639166963
2021-01-02 22:00:00,17.696806145201062,38.35336651487605,3,14.626462539336327
2021-01-02 23:00:00,25.285611131094576,37.960863510336196,1,-1.3825160290946483
2021-01-03 00:00:00,21.71809144784231,52.252566819836,5,14.491575423721038
2021-01-03 01:00:00,11.18479922318633,56.293606334288924,5,31.21607776265247
2021-01-03 02:00:00,21.620419846973974,47.009309147699454,9,26.24637854385575
2021-01-03 03:00:00,18.074588597918417,56.792938199823496,8,28.494618273591023
2021-01-03 04:00:00,16.615389998470206,42.89863393162618,5,20.45425877374298
2021-01-03 05:00:00,23.05838144420434,28.853064009262646,5,14.96104971725535
2021-01-03 06:00:00,25.154997612479754,45.76098927667404,7,15.268377576878903
2021-01-03 07:00:00,24.656400595580994,50.632321465131014,2,3.660756735197297
2021-01-03 08:00:00,15.803912383886807,47.241600401035434,7,27.73033777368807
2021-01-03 09:00:00,18.453938120743928,38.41396736340515,1,11.245468770791577
2021-01-03 10:00:00,21.65631715701782,31.843510241211824,5,17.616114572863637
2021-01-03 11:00:00,24.877725635611796,44.85911195632102,6,16.30481903314152
2021-01-03 12:00:00,17.60412881077355,58.97655771649744,1,8.198877196982993
2021-01-03 13:00:00,19.071705116680914,62.561974394136826,9,29.60062485920238
2021-01-03 14:00:00,14.468325129969859,61.87713384138455,9,34.744446177270696
2021-01-03 15:00:00,14.018966879596647,41.84090464851447,1,12.612874912321113
2021-01-03 16:00:00,24.062629111970992,38.46293676369636,4,11.156812599079206
2021-01-03 17:00:00,26.781200142854114,54.96634614979895,8,17.361705393701538
2021-01-03 18:00:00,19.63994939209833,56.351000115979254,2,12.455112073717778
2021-01-03 19:00:00,25.01766448946012,54.001696052004974,8,20.14129676512746
2021-01-03 20:00:00,21.80818012523817,29.859367257622367,9,25.23154278914769
2021-01-03 21:00:00,16.77440122697438,41.331154151165336,9,34.2222434285447
2021-01-03 22:00:00,21.80697802754207,49.70311209714021,1,1.8891593653992684
2021-01-03 23:00:00,27.690182832329846,54.87218194630427,9,19.143250344344963
2021-01-04 00:00:00,19.820869804450243,57.673073626024866,4,12.688454370675839
2021-01-04 01:00:00,27.82321827907003,51.4425352228204,8,14.787751522703724
2021-01-04 02:00:00,6.901274479551278,53.30783806538236,9,45.26809803055717
2021-01-04 03:00:00,24.10951252187612,50.848654583611044,3,6.020190012867051
2021-01-04 04:00:00,20.435235341190857,56.85619374218483,6,17.630281953163102
2021-01-04 05:00:00,18.504963247670663,53.12865651490911,3,20.057934069626455
2021-01-04 06:00:00,20.45880388267751,50.65737660047287,1,5.230857237946657
2021-01-04 07:00:00,10.062155426995536,47.31631200862619,6,36.2264552937813
2021-01-04 08:00:00,18.90164056081244,50.81291425042481,5,19.473626997866553
2021-01-04 09:00:00,21.78556285755873,54.84591378839275,3,10.307666328051575
2021-01-04 10:00:00,27.38947022370758,52.67475388898061,4,8.266208512727314
2021-01-04 11:00:00,17.40864890863176,53.808264183452536,2,16.782809460730885
2021-01-04 12:00:00,15.957531985534061,63.427218613511855,4,18.55882573314247
2021-01-04 13:00:00,17.491214782077318,52.65163922746587,4,17.99004268205016
2021-01-04 14:00:00,24.57701058851037,43.510014795268425,3,9.701326763156061
2021-01-04 15:00:00,21.643755548298422,58.83606785994169,6,19.60348196689589
2021-01-04 16:00:00,17.351198981164806,36.33801662331082,1,13.882396883884997
2021-01-04 17:00:00,22.56633716556678,39.18586619260713,9,26.450619310183423
2021-01-04 18:00:00,20.4853877467402,53.35847264720069,3,16.533982722210055
2021-01-04 19:00:00,24.843224952664446,55.16396667786579,3,8.045307254469966
2021-01-04 20:00:00,16.489734530613237,37.54948776496005,3,18.155940859926037
2021-01-04 21:00:00,18.361689267011158,46.1718251901325,7,26.109415623618204
2021-01-04 22:00:00,18.039459234339212,43.93916167780341,8,28.06767121533983
2021-01-04 23:00:00,12.682425259339407,45.13323677118403,2,21.47726400639456
2021-01-05 00:00:00,21.48060138532288,59.43597776272946,1,7.197360785338594
2021-01-05 01:00:00,21.305276360899448,57.06505463547253,5,18.51002838521095
2021-01-05 02:00:00,20.025567283212304,49.80877820146293,8,27.858318967393554
2021-01-05 03:00:00,18.827064333124266,44.54038072885072,3,15.764432163371536
2021-01-05 04:00:00,12.92314628974793,36.503503297798595,6,30.495657100770877
2021-01-05 05:00:00,17.896773386173205,64.2018493878195,3,14.003212361399083
2021-01-05 06:00:00,18.286427417366152,55.92113900284919,6,21.955579923520975
2021-01-05 07:00:00,15.988613653891905,42.933308959268594,4,22.50043052131118
2021-01-05 08:00:00,19.193571441669953,57.19599497624891,7,27.314976633633087
2021-01-05 09:00:00,22.020254284072692,49.29776379425374,1,2.1948344080960482
2021-01-05 10:00:00,29.43092950605265,47.12890495137657,1,-3.9528417017660087
2021-01-05 11:00:00,20.872889064159196,54.35211528289602,5,17.499774327838267
2021-01-05 12:00:00,21.28775195361382,42.58501750087275,9,25.19614873150206
2021-01-05 13:00:00,19.627770421169163,46.5624348048989,5,17.30163620623364
2021-01-05 14:00:00,10.406143923504793,51.214610641995456,4,28.46246703938186
2021-01-05 15:00:00,19.867430622753915,45.005488071147866,8,29.321835191038172
2021-01-05 16:00:00,20.301151049705133,56.69085210267524,5,14.074971627709559
2021-01-05 17:00:00,32.316210562426434,68.6906650367826,1,-6.620404972875113
2021-01-05 18:00:00,19.038195176094387,42.45701867392857,7,25.58072647226751
2021-01-05 19:00:00,21.507736711668063,33.34874703695955,4,15.751143890398808
2021-01-05 20:00:00,19.826441151473784,29.982598325237383,5,19.346525304369536
2021-01-05 21:00:00,14.156609811902339,48.49531858505018,6,31.534873325589423
2021-01-05 22:00:00,25.714114072575104,43.36835409873817,7,16.700876299561465
2021-01-05 23:00:00,23.759665163433873,52.078605010670806,2,9.112387384663547
2021-01-06 00:00:00,23.955159735215233,51.32597672026101,1,2.461072977049782
2021-01-06 01:00:00,15.453062726026305,33.96783153385904,3,19.072290621946134
2021-01-06 02:00:00,27.013971554680495,31.85116170518594,1,-2.3421960172142953
2021-01-06 03:00:00,12.990744686038596,52.959332403460955,4,26.212835257851676
2021-01-06 04:00:00,22.934285469001352,51.35428834719957,6,17.237971711916025
2021-01-06 05:00:00,30.952278129049894,45.741820016334486,5,6.072908370179923
2021-01-06 06:00:00,15.047318374346558,33.428564148676955,4,21.316480688213982
2021-01-06 07:00:00,17.16851135198614,54.713912627649904,7,28.070643380934666
2021-01-06 08:00:00,20.498256825438204,62.71899545423943,6,21.19695975718566
2021-01-06 09:00:00,17.482621729419005,52.77982440218922,3,14.53155106475478
2021-01-06 10:00:00,12.246682844669337,41.525261094349354,9,35.930445721230775
2021-01-06 11:00:00,20.342814874030136,50.44552165571152,5,18.033084690481132
2021-01-06 12:00:00,14.688481431369475,36.33885919066315,1,16.192970197169945
2021-01-06 13:00:00,22.36796215317591,60.57960713838793,6,21.884236522416604
2021-01-06 14:00:00,15.402878828830985,50.818443345295385,5,24.622527118734276
2021-01-06 15:00:00,27.749672025087698,32.31843088246768,8,18.715456374871845
2021-01-06 16:00:00,16.083733538318814,46.99325639556317,4,17.473817884489087
2021-01-06 17:00:00,18.38969241897162,54.633015102342306,1,14.45828079610202
2021-01-06 18:00:00,24.067586086848348,46.669523790244774,2,7.330269118040368
2021-01-06 19:00:00,13.845678417830225,47.24104278559826,8,33.28597687628617
2021-01-06 20:00:00,21.137299673020646,37.75597792952728,8,24.305848297459374
2021-01-06 21:00:00,26.53571377141214,55.66540987081656,5,8.442743878587436
2021-01-06 22:00:00,11.962583827193862,43.51530799980863,6,29.002325815927023
2021-01-06 23:00:00,20.92316929266152,28.435546229949672,2,13.713068113073003
2021-01-07 00:00:00,21.299413971242117,46.287426293296065,9,24.962694357937433
2021-01-07 01:00:00,23.90911435888655,59.811497155703535,6,14.292527253603447
2021-01-07 02:00:00,13.81524644560959,46.130705534000526,9,34.51726329311733
2021-01-07 03:00:00,13.397716934578618,67.3798498512352,3,19.02637817258311
2021-01-07 04:00:00,22.60970782808449,54.28967948548517,6,17.898963755989634
2021-01-07 05:00:00,21.48492336616593,53.38758162280366,5,18.89591298593136
2021-01-07 06:00:00,21.252464251729382,48.71601734082391,9,25.776058245380675
2021-01-07 07:00:00,21.732241047484877,49.31713792235709,1,3.6746621834965056
2021-01-07 08:00:00,16.599876392107547,47.36576364880496,9,33.16387095550025
2021-01-07 09:00:00,21.161268485805017,46.97730607917474,5,16.994929141674355
2021-01-07 10:00:00,21.465362366493405,55.30867162067149,1,8.747014260371163
2021-01-07 11:00:00,16.42824290986816,40.641687702094345,8,29.377091909553666
2021-01-07 12:00:00,29.328872555723784,39.2410617127574,7,11.785039373878108
2021-01-07 13:00:00,22.36916460455894,38.768049491246224,6,17.857941745442734
2021-01-07 14:00:00,14.043482513986756,70.45654547677154,2,18.325829204322858
2021-01-07 15:00:00,23.28276804316915,55.3034290167058,5,13.77555499348184
2021-01-07 16:00:00,15.126591648863393,53.04492201680145,3,18.238801805271912
2021-01-07 17:00:00,23.93542301871226,39.42485329706568,2,2.576737007781605
2021-01-07 18:00:00,25.79297789503702,56.23342300674828,1,0.4176521077153428
2021-01-07 19:00:00,15.896588408241447,48.83428653546672,9,34.85454044627377
2021-01-07 20:00:00,24.81688064622161,52.1416894113175,2,6.9202342632718405
2021-01-07 21:00:00,22.06390463468249,40.23379684136444,1,5.08108839119841
2021-01-07 22:00:00,24.11030079997245,51.602688574175765,7,21.166611036396585
2021-01-07 23:00:00,29.483964913269737,45.76166461793517,9,17.061833960675603
2021-01-08 00:00:00,18.773059419985646,42.343888429698126,6,19.79663595238533
2021-01-08 01:00:00,16.23131917821255,57.34106335807249,8,27.217648873236428
2021-01-08 02:00:00,15.552427851872384,34.62292191469997,7,31.273602422992592
2021-01-08 03:00:00,15.920948575172808,55.647762643141505,9,32.64885425927048
2021-01-08 04:00:00,19.614491452929478,56.84486133552996,7,21.534481210339468
2021-01-08 05:00:00,21.70575987408322,41.2035632444876,6,14.434535808229066
2021-01-08 06:00:00,21.383453996650097,41.796715388675324,1,6.048422982269598
2021-01-08 07:00:00,24.13591624518012,47.769743187335976,9,24.34640222377658
2021-01-08 08:00:00,20.065009459389536,52.820362104622205,5,17.026606360640148
2021-01-08 09:00:00,27.267670385786584,48.471450081857746,2,0.1723052167883563
2021-01-08 10:00:00,18.67671583381022,54.335624601918795,8,26.48918946221428
2021-01-08 11:00:00,33.600845832948096,67.62979652537399,4,2.165369038751997
2021-01-08 12:00:00,23.12833673882503,44.92283230850286,3,6.960032678059582
2021-01-08 13:00:00,15.714212217918586,32.8482002929658,1,12.359543277652662
2021-01-08 14:00:00,14.645537509694439,58.25923583030653,5,27.346870467601853
2021-01-08 15:00:00,22.412362076215928,66.8331457592753,3,11.593518087388395
2021-01-08 16:00:00,18.882686073370746,53.92768363051125,4,17.699032339513018
2021-01-08 17:00:00,23.57000247046046,39.12251324646332,9,22.919104764614953
2021-01-08 18:00:00,22.366188122867726,48.76107636764799,7,20.721583881559585
2021-01-08 19:00:00,19.635855436715637,38.81476515788368,5,17.861315339034636
2021-01-08 20:00:00,15.766031409657975,56.42855493962948,8,29.361990046268925
2021-01-08 21:00:00,12.425763876570677,36.487095973015656,6,27.92896839751171
2021-01-08 22:00:00,17.767425239664895,46.998712131718,2,15.247280905147123
2021-01-08 23:00:00,24.28199397161736,39.956621737060935,7,18.240794969626897
2021-01-09 00:00:00,21.07046872065102,51.268246851349616,1,7.844465022824166
2021-01-09 01:00:00,13.77130610644006,46.33658322862242,3,21.277779043874737
2021-01-09 02:00:00,20.86590462925591,51.76762103250264,1,8.342752100509628
2021-01-09 03:00:00,21.926586898644185,50.223505549663656,1,5.678658141655194
2021-01-09 04:00:00,15.580712818994336,40.1334097227589,5,22.83982971509765
2021-01-09 05:00:00,20.76862552972764,56.26877063529022,6,18.447088705544587
2021-01-09 06:00:00,20.29104359223,49.51234348156885,3,10.322809422509772
2021-01-09 07:00:00,14.285148510846884,40.114709921340996,3,18.113755445737905
2021-01-09 08:00:00,21.788936801741418,72.40926556205793,3,10.622440395709857
2021-01-09 09:00:00,22.80392263184117,54.764301667171246,1,1.9292138729196378
2021-01-09 10:00:00,25.415256215876383,48.467394466006944,5,9.23712073267628
2021-01-09 11:00:00,25.269010260174515,64.15204526701824,1,4.261467473060938
2021-01-09 12:00:00,13.111653160214544,68.41815609386607,3,22.21437517745013
2021-01-09 13:00:00,15.310874800424386,48.546505776861146,6,25.723276783083694
2021-01-09 14:00:00,22.5751763360433,53.47397486434762,6,22.45293731455716
2021-01-09 15:00:00,22.568929754561044,40.11997181997059,3,7.120784857100691
2021-01-09 16:00:00,22.575238431530238,48.528072492319886,9,27.360936435087357
2021-01-09 17:00:00,39.26365745327361,48.009374462401304,8,2.6606788905128362
2021-01-09 18:00:00,22.854452553465833,51.84827033621654,3,11.644750981666624
2021-01-09 19:00:00,25.677828200902994,53.3276047863701,5,11.904513593458022
2021-01-09 20:00:00,24.770008817466014,55.5982844882806,5,9.031499294550269
2021-01-09 21:00:00,23.25695625652899,52.37642656299959,5,14.782573427282868
2021-01-09 22:00:00,18.42365377679827,37.89257373370835,3,16.062727177121268
2021-01-09 23:00:00,23.794846102466337,40.61532894258915,5,9.562214079991568
2021-01-10 00:00:00,16.13587392731214,44.53592380536327,5,27.025047874829227
2021-01-10 01:00:00,18.815906966299956,47.17759408076771,4,18.0433268287856
2021-01-10 02:00:00,17.573182260854484,60.507742904721134,4,20.25615676724761
2021-01-10 03:00:00,20.409370696931614,38.37061013147087,2,8.17769638452944
2021-01-10 04:00:00,31.573292833367542,46.425849518293,9,15.993283644250186
2021-01-10 05:00:00,10.66367403704126,59.5300949821405,7,36.882600074676596
2021-01-10 06:00:00,23.43130095187257,47.00122525503388,1,4.88957531402861
2021-01-10 07:00:00,11.936420644051742,54.60415649842824,5,28.157552110096383
2021-01-10 08:00:00,17.640340671052833,48.604579570720965,2,12.044414944939767
2021-01-10 09:00:00,25.444752984836832,52.56783257324723,6,14.03388258262915
2021-01-10 10:00:00,20.321400095477316,47.71527456190459,7,22.09026085690866
2021-01-10 11:00:00,14.611276110353469,56.67065472728354,2,18.610459942361206
2021-01-10 12:00:00,16.42348145370016,34.54943592593565,6,23.592070405325003
2021-01-10 13:00:00,23.39798874467338,46.36687991611455,3,10.55171494939906
2021-01-10 14:00:00,16.34816684141432,52.96572676694308,9,31.20422866484351
2021-01-10 15:00:00,21.082292947909874,55.33695248006193,4,14.176543354188114
2021-01-10 16:00:00,20.22785919951907,64.92952622753828,3,14.458657754602749
2021-01-10 17:00:00,16.741998261970913,46.089753331344234,3,16.002008645662812
2021-01-10 18:00:00,30.719720446626628,64.79481761860873,2,-0.5625915579967493
2021-01-10 19:00:00,23.169595111590056,43.40976173340329,9,25.80247418143467
2021-01-10 20:00:00,9.874287066711965,63.286464115446435,8,37.60895417319175
2021-01-10 21:00:00,20.93227157384714,58.17467126698372,5,19.70484051409501
2021-01-10 22:00:00,16.69106767615806,40.86541420367777,9,32.626287472564556
2021-01-10 23:00:00,24.26216667398112,53.07039237251822,2,8.089953044393356
2021-01-11 00:00:00,16.037396307836495,49.487641644678085,6,29.34205428035056
2021-01-11 01:00:00,19.426317792665504,56.255845936750006,7,23.705816605398773
2021-01-11 02:00:00,22.524936394902287,47.767284115666904,6,19.259986294172048
2021-01-11 03:00:00,24.328775970850607,46.927537743382686,3,7.03033298433352
2021-01-11 04:00:00,13.998517964721119,63.69094582762851,9,33.63614962331826
2021-01-11 05:00:00,18.327493820795258,49.01279105544327,8,27.616088100272837
2021-01-11 06:00:00,17.62527344419522,58.26422324191766,8,26.12447130746681
2021-01-11 07:00:00,16.73335383713144,47.746485149558005,8,28.04475983614765
2021-01-11 08:00:00,28.827271201405484,66.66663259227523,9,19.090139756955555
2021-01-11 09:00:00,22.024908554804778,43.21665370664507,1,5.042811703336589
2021-01-11 10:00:00,13.695580228324774,43.85856468752815,8,34.986331900253994
2021-01-11 11:00:00,24.58930973527388,65.24517181115903,2,6.091652193706319
2021-01-11 12:00:00,30.610780985063165,45.55053609104747,4,6.969370941962431
2021-01-11 13:00:00,25.162326302755734,66.01074306164392,1,3.3538830078452113
2021-01-11 14:00:00,12.403150170229933,58.91840579594813,6,32.344655936282706
2021-01-11 15:00:00,17.578829635668743,48.453502934391665,1,12.2091737634526
2021-01-11 16:00:00,26.334555745933113,31.867065279828417,5,11.52132010703641
2021-01-11 17:00:00,16.461652671906094,49.80681695728164,9,35.075482877939315
2021-01-11 18:00:00,22.219097140731144,51.016300535334246,1,7.1746783628531565
2021-01-11 19:00:00,23.873170267146683,61.67217733304373,9,24.272322905338836
2021-01-11 20:00:00,15.365347642109585,65.88447176240112,4,21.972892161327934
2021-01-11 21:00:00,19.702373219691,43.15012820856252,3,14.93361076003163
2021-01-11 22:00:00,3.793663299654636,58.011817639881826,8,44.104857001494665
2021-01-11 23:00:00,14.878061793328552,57.65402156013349,6,25.71872691572834
2021-01-12 00:00:00,18.7371592430342,60.73412702410445,7,27.866220773104825
2021-01-12 01:00:00,13.761084090175753,54.98689912135544,9,39.71552641950909
2021-01-12 02:00:00,28.162056519658176,30.575023090382302,5,6.847767259589858
2021-01-12 03:00:00,12.849293110196836,48.445775674722405,2,18.24285940288439
2021-01-12 04:00:00,17.799777566515083,38.44292425083085,3,18.42531255919019
2021-01-12 05:00:00,20.653702886430455,47.973942270819265,3,13.782596522568248
2021-01-12 06:00:00,27.206366445330577,59.80004236133894,4,8.705216476245152
2021-01-12 07:00:00,12.820689244102804,53.05150835874973,7,33.908375496782746
2021-01-12 08:00:00,25.815818760774796,61.480908663974326,6,13.539553163582093
2021-01-12 09:00:00,20.051165305097935,53.41753920713539,3,14.098541483862851
2021-01-12 10:00:00,15.092456744760245,37.01674060331097,7,29.893436207683887
2021-01-12 11:00:00,22.310517371316354,24.791529934272653,4,11.510395953929454
2021-01-12 12:00:00,20.99529847786735,51.4880876167959,8,25.435823712990587
2021-01-12 13:00:00,16.998915614206027,47.86073533648835,7,29.5767226552521
2021-01-12 14:00:00,20.349010424950094,40.230542606181174,7,22.412921012373165
2021-01-12 15:00:00,18.0734320156912,32.99372750348622,9,31.117020078652427
2021-01-12 16:00:00,20.56758672625624,42.65256786527291,8,25.73231376051422
2021-01-12 17:00:00,23.310653372605234,48.05508515135224,1,3.957886852003178
2021-01-12 18:00:00,27.93008408072676,56.6587782370639,7,15.3377015785166
2021-01-12 19:00:00,13.810922505865754,51.8863108156798,3,19.56676173045112
2021-01-12 20:00:00,30.665166873281333,66.0806724717273,4,5.867090789454269
2021-01-12 21:00:00,10.239561002387491,39.64395943954606,6,33.96493792039951
2021-01-12 22:00:00,19.241074524822082,58.81058892057433,5,17.537173368867712
2021-01-12 23:00:00,22.941586032422883,50.47298743128728,8,25.86611613086505
2021-01-13 00:00:00,21.404959338675162,56.946691241185846,2,9.650251716112995
2021-01-13 01:00:00,16.88650240089703,45.63485136734457,5,20.790302084453458
2021-01-13 02:00:00,18.959388748213623,60.716803738905895,5,21.95784255212603
2021-01-13 03:00:00,17.534995326705836,52.952247583452426,3,17.447348646849047
2021-01-13 04:00:00,17.053176215278942,43.2055501508225,5,18.49226913319719
2021-01-13 05:00:00,24.248010485105123,49.87975971086812,4,9.851066783386145
2021-01-13 06:00:00,21.785077429825236,47.60444141062901,5,16.916101758652804
2021-01-13 07:00:00,16.535452023696728,54.891783506377934,9,28.338324216278608
2021-01-13 08:00:00,24.497999377166252,38.202232506254916,7,18.272540918175284
2021-01-13 09:00:00,21.536497604383047,49.706482978843056,1,6.972161620150863
2021-01-13 10:00:00,24.0643105941948,53.95307252649331,3,6.255843522214594
2021-01-13 11:00:00,23.14814420961806,50.33023307193033,9,25.263516720978256
2021-01-13 12:00:00,15.855024945389639,63.46941244388996,4,20.988897743782502
2021-01-13 13:00:00,17.199094799015153,57.74022774071052,4,16.97849802941179
2021-01-13 14:00:00,23.736468025616308,49.925192032592534,6,18.355359462986083
2021-01-13 15:00:00,23.051851327167324,52.16689097497673,3,11.513485996934822
2021-01-13 16:00:00,19.89549203017926,52.95665551482,3,13.045935390080166
2021-01-13 17:00:00,20.58663691654391,54.03299604166824,9,27.39887305336366
2021-01-13 18:00:00,26.388324478942124,31.74342004335392,5,12.286538500460143
2021-01-13 19:00:00,17.04214305582085,46.98473704230653,7,26.648102046791365
2021-01-13 20:00:00,22.735486905850188,35.155609318065736,5,11.355599311939466
2021-01-13 21:00:00,18.98903673783053,62.78280947459486,6,23.187029029403217
2021-01-13 22:00:00,18.9115939838639,49.391504799970726,8,25.679568577886304
2021-01-13 23:00:00,25.49388425993595,48.06659050320377,8,18.627652779241675
2021-01-14 00:00:00,24.12708174494015,58.96797332033235,2,8.963243041974772
2021-01-14 01:00:00,24.067548180003193,54.22324797449875,9,23.350985235978573
2021-01-14 02:00:00,26.527394035771646,38.713654856207924,6,13.17059702882177
2021-01-14 03:00:00,20.105019208163796,49.29094637472631,7,24.39331150113064
2021-01-14 04:00:00,23.40976485647482,46.64833026773615,3,10.418950059978282
2021-01-14 05:00:00,18.44866621703272,32.55467111393946,4,16.02320500480517
2021-01-14 06:00:00,21.62083176244221,43.09723766762795,6,18.934404854000597
2021-01-14 07:00:00,19.349284728161578,48.16459677983534,7,24.35316338205776
2021-01-14 08:00:00,20.48497982496359,48.850490685081574,6,20.962078003301343
2021-01-14 09:00:00,22.97578512718457,35.17768576322691,5,15.507501729211757
2021-01-14 10:00:00,15.908896583832638,61.516655830474754,2,21.08420655695575
2021-01-14 11:00:00,30.461936378427303,48.97896941108561,7,8.593956804712747
2021-01-14 12:00:00,14.96991309250149,50.37553076660563,5,26.496287529394124
2021-01-14 13:00:00,13.92905693606134,54.00641638339837,9,38.15188328839251
2021-01-14 14:00:00,25.790554367500338,42.11923746096329,4,10.036902706846648
2021-01-14 15:00:00,23.95831346981468,54.56355973132696,2,4.949393046476235
2021-01-14 16:00:00,23.120599085260775,46.32925353981817,7,23.084617158222322
2021-01-14 17:00:00,23.1417275463214,41.03414459352808,7,15.345961214933928
2021-01-14 18:00:00,19.938766135765427,55.73447493355399,1,7.206947242645835
2021-01-14 19:00:00,15.513728142570843,64.91673858801808,5,26.22689062336061
2021-01-14 20:00:00,20.37902279096863,57.248293734858315,3,12.304949443992607
2021-01-14 21:00:00,16.61419144243944,59.22977565140431,9,35.755899318673045
2021-01-14 22:00:00,24.875598667088756,44.79369393437701,9,19.62567211013669
2021-01-14 23:00:00,19.264713092489306,34.023802708315436,7,22.15814050111682
2021-01-15 00:00:00,15.872514016037442,64.90137522099842,9,32.38970684050112
2021-01-15 01:00:00,18.393070791735035,70.5451488940476,2,13.763113604991016
2021-01-15 02:00:00,22.06465727137812,65.42806773769682,8,23.078370973586207
2021-01-15 03:00:00,17.181377235980126,46.6421406102025,1,10.901548811699007
2021-01-15 04:00:00,15.888898022167844,38.453656612711555,3,21.274115235595637
2021-01-15 05:00:00,21.218436057459563,39.34317302180433,8,27.564766681826825
2021-01-15 06:00:00,21.224832855543614,33.16267432385951,8,23.70144104193255
2021-01-15 07:00:00,17.46528412314435,48.926213815899544,8,25.622123437567453
2021-01-15 08:00:00,17.644808471908387,66.05677958082455,7,22.011262175335176
2021-01-15 09:00:00,21.16024968678818,48.583373681277564,2,10.086280605414895
2021-01-15 10:00:00,12.759578292513378,53.02322900348275,3,23.500417293421542
2021-01-15 11:00:00,12.962681128117223,63.755969643042086,9,37.07077821741642
2021-01-15 12:00:00,16.40777889373782,45.959046881676,2,15.168849113353097
2021-01-15 13:00:00,18.932764241440765,70.35531456719595,7,23.17159768088292
2021-01-15 14:00:00,21.554537827990025,69.92094407497453,1,7.944514194239646
2021-01-15 15:00:00,27.376781084747762,48.68888661319517,3,8.004233456100506
2021-01-15 16:00:00,24.288298116010097,44.22465735980787,1,-1.0797130938832278
2021-01-15 17:00:00,19.200307350182864,56.97238046390313,6,21.80462880220513
2021-01-15 18:00:00,19.904918960486555,46.52475057481142,4,14.173400548588932
2021-01-15 19:00:00,14.987353176810956,38.434447829326636,1,11.53424419971915
2021-01-15 20:00:00,19.90743432003805,62.812386535229805,5,16.35112707438551
